id,title,overview,poster_path
46994,Slugterra,"Following his father's death, 15-year-old Eli Shane embraces his destiny to follow in his dad's footsteps to a secret, subterranean world called Slugterra where he is determined to be the greatest Slugslinging hero of them all!",/hbAHSGKr0aJStev8w5ebWWZboh1.jpg
93812,The Great,"A genre-bending, anti-historical ride through 18th century Russia following the rise of Catherine the Nothing to Catherine the Great and her explosive relationship with husband Peter, the emperor of Russia.",/tpz9UQ3hUwYufNcKWVW00FCjWyc.jpg
1977,Loonatics Unleashed,"Ace Bunny, Tech E. Coyote, Danger Duck, and friends are transformed into superheroes when a meteor hits the planet 700 years in the future. Now they spend their time making jokes while blasting monsters and asteroids with “neutron cannons” and whatever other weapons they have at hand.",/oHGY83FvCpMqBGjftalcBzI6tIx.jpg
33623,The Avengers: Earth's Mightiest Heroes,"When the powers of a single hero are not enough to save the world, the world’s greatest heroes—Iron Man, Thor, Captain America, The Hulk, Ant-Man/Giant Man and Wasp—assemble to form the Avengers.",/eyUeOUefufuBCeih3lOi2NkFD9r.jpg
902,Yu-Gi-Oh! Duel Monsters,"Bullies often target someone frail and weak—someone exactly like Yûgi Muto. He treasures his Millennium Puzzle, an ancient Egyptian artifact that was brought into his grandfather's game shop. Believing that solving the puzzle will grant him his wish, he completes the puzzle, unleashing a new personality within him, the soul of the ""King of Games."" The new personality named Yami Yûgi is the exact opposite of Yûgi. Upon any injustice toward him, Yami Yûgi takes over Yûgi's body and forces the opponent into a ""Shadow Game"".",/eQudswX8mdPZxEoLM6ax9PsORDi.jpg
95,Buffy the Vampire Slayer,"Into every generation a slayer is born: one girl in all the world, a chosen one. She alone will wield the strength and skill to fight the vampires, demons, and the forces of darkness; to stop the spread of their evil and the swell of their number. She is the Slayer.",/y7fVZkyheCEQHDUEHwNmYENGfT2.jpg
39351,Grimm,"After Portland homicide detective Nick Burkhardt discovers he's descended from an elite line of criminal profilers known as ""Grimms,"" he increasingly finds his responsibilities as a detective at odds with his new responsibilities as a Grimm.",/iOptnt1QHi6bIHmOq6adnZTV0bU.jpg
32351,Ugly Americans,"Ugly Americans is an American animated sitcom created by Devin Clark and developed by David M. Stern. The program focuses on the life of Mark Lilly, a social worker employed by the Department of Integration, in an alternate reality version of New York City inhabited by monsters and other creatures. Daniel Powell serves as executive producer and Aaron Augenblick is supervising producer and animation director.

Ugly Americans aired on Comedy Central from March 17, 2010 to April 25, 2012 with a total of 31 episodes over two seasons.",/lGwH9KWYhU16ZYyNX7mz30M0J1U.jpg
98754,Club 57,,/n5QNnIaJ5XZZGQcDa58ahIgLQws.jpg
91239,Bridgerton,"Wealth, lust, and betrayal set in the backdrop of Regency era England, seen through the eyes of the powerful Bridgerton family.",/qaewZKBKmXjb4ZfFBb1LCug6BE8.jpg
83050,Spinning Out,"Kat Baker is an up-and-coming, high-level single skater who is about to turn in her skates after a disastrous fall. When Kat seizes an opportunity to continue her career as a pair skater with a talented bad-boy partner, she risks exposing a fiercely kept secret that could unravel her entire life.",/bAEGuEK0z4KTlrsx5UYpIvmPIPc.jpg
62560,Mr. Robot,"A contemporary and culturally resonant drama about a young programmer, Elliot, who suffers from a debilitating anti-social disorder and decides that he can only connect to people by hacking them. He wields his skills as a weapon to protect the people that he cares about. Elliot will find himself in the intersection between a cybersecurity firm he works for and the underworld organizations that are recruiting him to bring down corporate America.",/oKIBhzZzDX07SoE2bOLhq2EE8rf.jpg
94795,Cagaster of an Insect Cage,"Thirty years after a disease that turns the infected into carnivorous insects emerged, a young exterminator and a teenage girl search for her mother.",/yOIixxFPbfcGytrcYdRrC9Y1bT5.jpg
96203,Gleipnir,"Shuichi Kagaya is an ordinary high school kid in a boring little town. But when a beautiful classmate is caught in a warehouse fire, he discovers a mysterious power: he can transform into a furry dog with an oversized revolver and a zipper down his back. He saves the girl’s life, sharing his secret with her. But she’s searching for the sister who killed her family, and she doesn’t care how degrading it gets: she will use Shuichi to accomplish her mission…",/eF1kUIoyL2dxPGGsxNXYrkrAPs2.jpg
104877,Love Is In The Air,"Eda, who ties all her hopes to her education, confronts Serkan Bolat, who cuts off her international education scholarship and leaves her with high school diploma. Serkan Bolat offers Eda to give her scholarship back if she pretends to be his fiance for two months. Although Eda rejects the offer of this man as she hates him, she has to accept it when the conditions change. While pretending to be engaged, Serkan and Eda begin to experience a passionate, challenging relationship that will make them forget all they know right. Because love is difficult. And that's why it's amazing.",/nzBenFJ2D2MCWTwTt2uc4BGWLtA.jpg
72002,Dynasty,"The reboot follows two of America’s wealthiest families, the Carringtons and the Colbys, as they feud for control over their fortune and their children focusing on Fallon Carrington, the daughter of billionaire Blake Carrington, and her soon-to-be stepmother, Cristal, a Hispanic woman marrying into this WASP family and America’s most powerful class.",/rVQ35erLIoV8hyh7lIKAMiChmOO.jpg
100883,Never Have I Ever,"After a traumatic year, all an Indian-American teen wants is to go from pariah to popular -- but friends, family and feeling won't make it easy on her.",/mVHy2CbUqtnNYi7v6oOl6fV1Bm6.jpg
6782,Pucca,"""Pucca"" is a TV series based on a Flash animation series published by Vooz Character Systems. It follows the trails and exploits of a South Korean girl named Pucca who is insanely in love with a prideful ninja named Garu. Meanwhile, Garu and Pucca help their town of Sooga Village out when evil ninjas attack, as well as diffuse a lot of the absurd situations that frequently plague the town. This show could best be described as a cleaned-up version of South Park meets Looney Tunes meets Naruto. There is some very subtly hidden adult humor; but most of the adult jokes would not go noticed by small children, who are the primary audience.",/6OzIemktrnfbcPSjCM94TUlACWx.jpg
38974,Jessie,"An idealistic teen from rural Texas embarks on the adventure of a lifetime when she decides to leave behind starry nights for big city lights. Thrilled to be on her own and determined not to be intimidated by New York City, she accepts a job as nanny for a high-profile couple with four kids. Helping to keep her moral compass in check are Bertram, the family's butler, and Tony, the building's 20-year-old doorman.",/tspQe0FuiaUj0U1R1norNbiYTe4.jpg
35279,Austin & Ally,"A comedy about the unique relationship between a young songwriter, Ally Dawson, and Austin Moon, the overnight internet sensation who gains sudden notoriety after performing one of Ally's songs. Austin and Ally struggle with how to maintain and capitalize on Austin's newfound fame. Austin is more of a rebel type who doesn't follow the rules and is somewhat immature for his age, while Ally is conservative yet self-conscious.",/g4oZ5AU1ZXVnVf4hXqbRARwRJwq.jpg
12406,Powerpuff Girls Z,"Professor Utonium and his son Ken are studying the strange Chemical X. When a mochi cake falls into the formula, it changes into Chemical Z. Ken fires a ray of Chemical Z at a glacier in Tokyo Bay, however that causes strange lights to scatter, some of them aim at three normal girls, Momoko, Miyako, and Kaoru. This gives them the power to transform into superheroes, the Powerpuff Girls Z!",/eyma9skDvtn6drk7sFtfmbTV3Vb.jpg
1920,Twin Peaks,The body of Laura Palmer is washed up on a beach near the small Washington state town of Twin Peaks. FBI Special Agent Dale Cooper is called in to investigate her strange demise only to uncover a web of mystery that ultimately leads him deep into the heart of the surrounding woodland and his very own soul.,/lA9CNSdo50iQPZ8A2fyVpMvJZAf.jpg
73946,Inuyashiki: Last Hero,"Inuyashiki Ichirou is down on his luck. While only 58 years old, his geriatric looks often have him written off as a pathetic old man by the world around him and he’s constantly ignored and disrespected by his family despite all that he’s done to support them. On top of everything else, his doctor has revealed that he has cancer and it appears that he has little time left in this world. But just when it seems things couldn’t get any worse, a blinding light in the night sky strikes the earth where Ichirou stands. He later wakes up to find himself unscathed, but he soon starts to notice that there’s something… different about himself. However, it turns out that these strange, new changes are just what Ichirou needs to take a new lease on life and now it seems like there’s nothing to stop him from being a hero worthy of the respect that he never had before… unless, that is, there was someone else out there with these same changes…",/VKhdHvqY3vMeBcZ6UOJanUmeYs.jpg
86430,Your Honor,New Orleans judge Michael Desiato is forced to confront his own deepest convictions when his son is involved in a hit and run that embroils an organized crime family.,/xWJZjIKPeEZhK3JRYKOe06yW6IU.jpg
35016,House of Anubis,"Strange things are happening at an English boarding school called House of Anubis. Popular student Joy goes missing, the school's cranky caretaker has a creepy stuffed crow and the school's attic may be haunted. When recent American transplant Nina gets thrust into the school during this time, she decides to investigate along with her new friend, Fabian, and housemates.",/llPkPieIBfVXKIklkeP5VddpK8b.jpg
